source,created_time,text,url,likes,shares,comments
E'a,2016-05-07T17:59:02+0000,"Tres lecciones de las movilizaciones estudiantiles - E'a Los estudiantes secundarios mostraron que la lucha y los reclamos se conquistan en las calles, y no en ficticios “diálogos” palaciegos. http://ea.com.py/v2/blogs/tres-lecciones-de-las-movilizaciones-estudiantiles/ Por Hugo Ruiz Díaz.Las movilizaciones  estudiantiles en estos primeros días de mayo que terminaron en la destitución -bajo eufemismo de dimisión- de Marta Lafuente, se ubican en la continuidad de grandes movilizaciones de los últimos tiempos.",www.facebook.com/145406955472712_1275919249088138,111,62,10
E'a,2016-05-07T11:07:15+0000,"“Unos pendejos de mierda”: Apuntes para pensar lo adultocéntrico - E'a Apropósito de los ""pendejos"" que tumbaron a una ministra. http://ea.com.py/v2/unos-pendejos-de-mierda-apuntes-para-pensar-lo-adultocentrico/. Por Agustín Barúa CaffarenaCientos de colegios movilizados, tomas, marchas, posicionamientos y refutaciones a múltiples frentes (gobierno, familiares, autoridades de sus colegios, prensa, sus propixscompañerxs que no comparten las medidas), presencia y debate mediático, miles de adolescentes participando: Estxs “pendejos” han...",www.facebook.com/145406955472712_1275684779111585,72,49,3
E'a,2016-05-07T10:47:04+0000,"Melquiades Alonso: “La movilización estudiantil expresa una aspiración de mejor... El docente universitario expresa que ""Juntos por la Educación"" es un proyecto de los empresarios, y no para la educación del país. http://ea.com.py/v2/melquiades-alonso-la-movilizacion-estudiantil-expresa-una-aspiracion-profunda-de-mejor-educacion/. Por Julio Benegas Vidallet.Melquiades Alonso es un respetado docente universitario, de larga trayectoria, miembro del Consejo Superior de Educación. Dice que en el centro de las demandas estudiantiles se encuentra la participación en los asuntos educativos del país. Y que el Estado no reconoce el derecho de docentes, alumnos…",www.facebook.com/145406955472712_1275677175779012,153,239,5
E'a,2016-05-06T21:43:39+0000,Periodistas repudian despidos en Telefuturo y en el Grupo Nación - E'a El SPP repudió el hecho a través de un comunicado. http://ea.com.py/v2/periodistas-repudian-despidos-en-telefuturo-y-en-el-grupo-nacion/Comunicó a su vez que,www.facebook.com/145406955472712_1275368945809835,56,37,1
E'a,2016-05-05T21:38:48+0000,"Entregaron puerto de Villeta, sin licitación, a un peluquero - E'a Horacio Cartes saluda en la foto a Guillermo Misiano.  http://ea.com.py/v2/entregaron-puerto-de-villeta-sin-licitacion-a-un-peluquero/ Por Jorge Villalba DígaloUna investigación del periodista Rolando Rodi, de Canal 9, confirma que el puerto de Villeta lo entregaron en alquiler a un peluquero. El nombre del peluquero es  Gregorio Servin, de aqui el nombre de GregSEr de la empresa paraguaya, asociada a PTP Group para explotar la mitad del puerto de Villeta…",www.facebook.com/145406955472712_1274736722539724,193,343,58
E'a,2016-05-05T21:35:45+0000,"“A veces siento que aprendo más en internet que en clases” - E'a Clara Giménez habla sobre la movilización estudiantil. http://ea.com.py/v2/a-veces-siento-que-aprendo-mas-en-internet-que-en-clases/ Por Julio Benegas Vidallet.Una joven de 15 años nos dice que no es sólo el MEC, “es todo el gobierno, es todo este sistema corrupto el problema”",www.facebook.com/145406955472712_1274733469206716,78,23,5
E'a,2016-05-05T15:40:01+0000,Cobañados se moviliza por Defensa Costera - E'a http://ea.com.py/v2/cobanados-se-moviliza-por-defensa-costera/Los bañadenses se movilizan desde las 8:30 hs. Marcharon desde la plaza Uruguaya hasta el local del MOPC. La Cobañados se moviliza para que se construya una Defensa Costera. ,www.facebook.com/145406955472712_1274557589224304,21,13,0
E'a,2016-05-04T19:13:28+0000,"Julio Villanueva Chang hablará hoy en la Feria Internacional del libro en Asunción - E'a Suplemento Cultural El Baldío. http://ea.com.py/v2/el-baldio/julio-villanueva-chang-hablara-en-la-feria-internacional-del-libro-en-asuncion/La  RevistaY.com organiza la charla con el peruano, un exquisito cronista en la narrativa de no ficción, fundador de la prestigiosa revista Etiqueta Negra.",www.facebook.com/145406955472712_1273936272619769,7,2,1
E'a,2016-05-04T17:51:35+0000,"¿Qué educación? - E'a Opinión de Diego Segovia. http://ea.com.py/v2/blogs/que-educacion/En días que se reclama con fuerza una mejor educación, me parece oportuno compartir estas ideas. Preguntas, más que respuestas.",www.facebook.com/145406955472712_1273895992623797,46,19,1
E'a,2016-05-04T12:27:22+0000,"Proyectan que el  Metrobus circule por arterias llenas de patrimonios culturales e históricos... Suplemento Cultural El Baldío. http://ea.com.py/v2/el-baldio/proyectan-que-el-metrobus-circule-por-arterias-llenas-de-patrimonios-culturales-e-historicos-del-cha/Las calles Eligio Ayala y Presidente Franco, que atraviesan el corazón del Centro Histórico de Asunción (CHA) podrían soportar el impacto de la construcción de las vías del futuro transporte público.",www.facebook.com/145406955472712_1273723472641049,194,36,16
E'a,2016-05-03T11:12:39+0000,Sobre la calle Presidente Franco se asientan emblemáticos patrimonios culturales del país - E'a Suplemento Cultural El Baldío. http://ea.com.py/v2/el-baldio/sobre-la-calle-presidente-franco-se-asientan-emblematicos-patrimonios-culturales-del-pais/12 edificios declarados bienes culturales de la República dan un gran valor histórico a esta calle que atraviesa el corazón del Centro Histórico de Asunción (CHA).,www.facebook.com/145406955472712_1273038512709545,22,12,1
E'a,2016-04-28T19:58:00+0000,15 razones para gravar la soja - E'a Opinión de Jorge Villalba Dígalo. http://ea.com.py/v2/15-razones-para-gravar-la-soja/1-Los países desarrollados tienen políticas deliberadas que apuntan a la industrialización y para eso necesitan asegurarse la provisión de materias primas. Protegen sus industrias y abaratan la provisión de materias primas desde el exterior.  Gravan la importación de productos manufacturados a parti…,www.facebook.com/145406955472712_1269911706355559,43,34,3
E'a,2016-04-26T21:31:42+0000,"Denuncian censura en diario La Nación - E'a Trabajadores del diario La Nación se manifestaron hoy, Día del Periodista en Paraguay, denunciando un hecho de censura contra una serie de publicaciones sobre casos de pederastia que involucran a sacerdotes de la Iglesia Católica.Trabajadores del diario La Nación se manifestaron hoy, Día del Periodista en Paraguay, denunciando censura contra una serie de publicaciones sobre casos de pederastia que involucran a sacerdotes de la Iglesia Católica",www.facebook.com/145406955472712_1268589996487730,134,152,8
E'a,2016-04-25T14:23:27+0000,"El Centro Histórico de Asunción concentra el 52% de todo el patrimonio cultural del país - E'a Suplemento Cultural El Baldio. El Centro Histórico de Asunción tiene un valor patrimonial único e incomparable. http://ea.com.py/v2/el-baldio/el-centro-historico-de-asuncion-concentra-el-52-de-todo-el-patrimonio-cultural-del-pais/Según el Registro de Bienes Culturales, dentro del perímetro denominado CHA y su Zona de Amortiguamiento se asienta la mayor riqueza arquitectónica, monumental y urbanística del país.",www.facebook.com/145406955472712_1267686189911444,237,67,4
E'a,2016-04-23T19:33:49+0000,"La protesta campesina y las molestias del pequeño burgués asunceño - E'a Opinión de Eduardo Arce. http://ea.com.py/v2/blogs/la-protesta-campesina-y-las-molestias-del-pequeno-burgues-asunceno/Hace más de tres semanas que miles de campesinos están en Asunción reclamando condonación de sus deudas para no perder sus tierras, sus vidas, pero la pequeña burguesía asunceña está harta porque les cortan el tránsito.",www.facebook.com/145406955472712_1266486713364725,204,201,25
E'a,2016-04-22T14:15:34+0000,"Conspiración contra el impuesto a la soja - E'a Opinión de Jorge Villalba Dígalo. Una articulación entre empresarios, economistas y algunos periodistas. http://ea.com.py/v2/blogs/conspiracion-contra-el-impuesto-a-la-soja/Una nueva conspiración está en marcha para trabar nuevamente el impuesto a la exportación de soja y mantener los privilegios a uno de los sectores que más gana, menos tributa y más evade en uno de los países con la menor presión tributaria de América Latina.",www.facebook.com/145406955472712_1265717730108290,66,108,3
E'a,2016-04-20T21:30:43+0000,"IPS no provee medicamento a asegurados con cáncer de pulmón - E'a Benigno López, en la foto con Cartes, recibe duras críticas de asegurados y sindicatos del IPS. http://ea.com.py/v2/ips-no-provee-medicamento-a-asegurados-con-cancer-de-pulmon/El Instituto de Previsión Social (IPS), presidido por Benigno López, dejó a sus asegurados sin la provisión de un medicamento clave para el tratamiento del cáncer de pulmón. Es el erlotinib, una pastilla de consumo oral que impide el avance de las células cancerígenas.",www.facebook.com/145406955472712_1264665363546860,55,102,19
E'a,2016-04-19T16:35:42+0000,"Cómo funciona la economía sojera en Paraguay - E'a Por Jorge Villalba Dígalo. Datos, informaciones y estadísticas que retratan al sector económico más beneficiado por el Estado paraguayo. http://ea.com.py/v2/como-funciona-la-economia-sojera-en-paraguay/El cultivo de la soja es concentradora de la riqueza. Unos 4.700 empresarios, con 500 hectáreas y más, concentran el 86% de las tierras sojeras y consecuentemente alrededor del el 86% de las ganancias que genera. La soja es un negocio fundamentalmente empresarial.",www.facebook.com/145406955472712_1263841660295897,133,219,5
E'a,2016-04-19T12:17:56+0000,"Los grandes subsidiados del Paraguay - E'a Opinión de Jorge Villalba Dígalo.Cómo se ha logrado la endiosada competitividad de sojeros y ganaderos. http://ea.com.py/v2/blogs/los-grandes-subsidiados-del-paraguay/Los sojeros y ganaderos han recibido en la época de Stroessner un millonario Subsidio cambiario en la época de los cambios múltiples, obteniendo dólares a precios por debajo de los vigentes en el mercado para destinarlos a la importación de maquinarias y equipos. Los empresarios del campo han recibi…",www.facebook.com/145406955472712_1263709643642432,72,83,1
E'a,2016-04-18T14:28:45+0000,"Paraguay, entre ruptura o continuismo - E'a Opinión de Abel Irala. A pesar del cerco mediático, del soberbio discurso gubernamental, las movilizaciones se abrieron camino y avanzan hacia su tercera semana.Posterior al golpe parlamentario contra el presidente Fernando Lugo en el año 2012, se avizoraba una clara arremetida del modelo neoliberal en Paraguay. Primero, con Federico Franco para completar el periodo del presidente derrocado a través de uno de los tantos golpes blandos que se inauguraban en…",www.facebook.com/145406955472712_1263179623695434,154,76,10
E'a,2016-04-16T11:50:20+0000,"Fernández Bogado: “Si se cobrara impuesto a sojeros, se hubiera resuelto el problema campesino"" http://ea.com.py/v2/fernandez-bogado-si-se-hubiera-cobrado-impuesto-a-sojeros-se-hubiera-resuelto-el-problema-de-los-campesinos/El periodista aseguró que la ganancia anual de los sojeros solo se equipara con la del tráfico de drogas, de armas y a la de la trata de blancas.",www.facebook.com/145406955472712_1261670513846345,341,744,19
E'a,2016-04-15T21:13:13+0000,"“Ko’ápe, Paraguaýpe, oñembohorysénte ore rehe” - E'a La historia de María Arce, una campesina manifestante endeudada con un banco privado. http://ea.com.py/v2/koape-paraguaype-onembohorysente-ore-rehe/ Por Julio Benegas Vidallet.Un brasero, con carbón y trozos de madera, apura la carne para el guiso. María Arce, 26 años, dos hijos, atiza el fuego con una pantalla de paja. En un campamento de hule comparte con unas 60 personas de su comunidad, hace 14 días. Ella se encarga hoy del rancho. Las plazas del Parlamento son un eno…",www.facebook.com/145406955472712_1261313713882025,95,72,8
E'a,2016-04-15T20:39:19+0000,"Caso Curuguaty: declaran que Rachid recibió imágenes tomadas por el helicóptero - E'a El periodista José María Quevedo declaró que el comisario Roque Fleitas le comunicó que las imágenes que habían sido tomadas por el helicóptero que sobrevolaba el lugar en el momento de la matanza fueron entregadas a Jalil Rachid.Este viernes prosiguió el juicio a los campesinos acusados por la masacre de Curuguaty en el Palacio de Justicia de Asunción. Entre los testigos que fueron citados a la audiencia del día de hoy, declaró el periodista José María Quevedo, quien participó de la investigación realizada por la Plataforma…",www.facebook.com/145406955472712_1261302180549845,37,54,3
E'a,2016-04-15T17:16:34+0000,"Realizan festival por la absolución de los campesinos acusados por el caso Curuguaty - E'a Este viernes 15 de abril, a partir de las 19.00 horas, organizaciones que acompañan a los campesinos acusados por la masacre de Curuguaty realizan frente al Panteón de los Héroes un festival por la absolución de todos los procesados.Este viernes 15 de abril, a partir de las 19.00 horas, organizaciones que acompañan a los campesinos acusados por la masacre de Curuguaty realizan frente al Panteón de los Héroes un festival por la absolución de todos los procesados. Algunos de los artistas que estarán presentes son Pachín Centurión…",www.facebook.com/145406955472712_1261203837226346,47,47,5
E'a,2016-04-15T15:19:12+0000,"El Estado para los ricos y el mercado para los pobres - E'a Wasmosy y Cartes, dos empresarios que alcanzaron la presidencia de la República. http://ea.com.py/v2/el-estado-para-los-ricos-y-el-mercado-para-los-pobres/ Análisis de Paulo López.Sojeros, ganaderos y transportistas reciben subsidios y condonaciones. Pero para campesinos, cooperativistas y trabajadores, no hay dinero. Los datos son contundentes.",www.facebook.com/145406955472712_1261145390565524,134,218,8
E'a,2016-04-15T12:01:38+0000,"El Parlamento es ágil para salvar a bancos y contrario a atender demandas populares - E'a Durante el gobierno de Juan Carlos Wasmosy, destino millones de dólares para salvar a la banca corrupta. http://ea.com.py/v2/blogs/el-parlamento-es-agil-para-salvar-a-bancos-y-contrario-a-atender-demandas-populares/ Opinión de  Vicente Páez.La mayoría del Parlamento se opone a aprobar los reclamos de una importante masa de manifestantes. Tanto el de los cooperativistas para impedir la puesta en vigencia del impuesto sobre el acto cooperativo como de los productores campesinos para la condonación de sus deudas ante la crisis en el campo…",www.facebook.com/145406955472712_1261059433907453,144,202,6
E'a,2016-04-14T16:38:56+0000,"Pa’i Oliva se pregunta porqué se condonan deudas a los transportistas y a los campesinos no - E'a http://ea.com.py/v2/pai-oliva-se-pregunta-porque-se-condonan-deudas-a-los-transportistas-y-a-los-campesinos-no/El sacerdote católico y activo dirigente social, Francisco de Paula Oliva, recordó que varios gremios empresariales se beneficiaron con condonaciones del Estado, “pero a los campesino no quieren condonarles”.",www.facebook.com/145406955472712_1260557970624266,266,499,12
E'a,2016-04-14T12:54:32+0000,"Plan CHA: el desafío de dar vida al centro histórico de Asunción - E'a Por Arístides Ortiz. http://ea.com.py/v2/plan-cha-el-desafio-de-dar-vida-al-centro-historico-de-asuncion/La foto de un pasaje de la Avenida Costanera -que es intervenida para incorporar los cambios que el Plan Maestro de revitalización del Centro Histórico de Asunción (Plan CHA) pretende implementar en un proceso de 23 años como mínimo-, es estimulante. Una mujer en bicicleta baja sobre una rampla de m…",www.facebook.com/145406955472712_1260425560637507,22,5,0
E'a,2016-04-14T11:56:12+0000,"Asunción, una ciudad conmocionada por el movimiento popular - E'a Opinión de Bernardo Coronel. http://ea.com.py/v2/blogs/asuncion-una-ciudad-sitiada-por-el-movimiento-popular/Después de casi dos décadas Asunción vuelve a estar sitiada. La última vez fue en marzo de 1999, entonces la movilización de jóvenes terminó con la renuncia de Cubas Grau y con el sueño fascista de Lino Oviedo. Ahora se convocan en la capital campesinos, cooperativistas, educadores, pobladores del b…",www.facebook.com/145406955472712_1260400623973334,155,85,7
E'a,2016-04-14T11:42:10+0000,"Protesta y exigencia campesina: un ejemplo a seguir - E'a Opinión de Eduardo Arce. http://ea.com.py/v2/blogs/protesta-y-exigencia-campesina-un-ejemplo-a-seguir/Son miles de campesinos, pequeños productores, y cooperativistas que decidieron llegar hasta Asunción para protestar y exigir. A partir del 1 de abril se instalaron en la Plaza de Armas –frente al edificio del Congreso, en el microcentro asunceño-, e iniciaron sus protestas y exigencias con marchas…",www.facebook.com/145406955472712_1260395007307229,167,184,14
E'a,2016-04-13T20:33:24+0000,"Analista sostiene que indiferencia del gobierno apunta a hacer perder sus tierras a campesinos - E'a Cartes se muestra indiferente ante el pedido de condonación de deudas de miles de productores. http://ea.com.py/v2/analista-sostiene-que-indiferencia-del-gobierno-apunta-a-hacer-perder-sus-tierras-a-campesinos/Miles de campesinos y campesinas se movilizan desde hace 10 días en Asunción, reclamando, entre otras cosas, que el Estado les condone sus deudas contraídas para la producción.",www.facebook.com/145406955472712_1260041280675935,74,80,11
E'a,2016-04-12T13:02:37+0000,Hoy realizan charla sobre medios de comunicación y democracia - E'a Será desde las 17:30 en Nuestra Señora de la Asunción 1339 casi Segunda. http://ea.com.py/v2/hoy-realizan-conversatorio-sobre-medios-de-comunicacion-y-democracia/El Instituto de Ciencias Sociales (ICSO) y la Cooperativa de comunicadores y periodistas (Atycom) organizan el conversatorio denominado “Medios de comunicación y construcción democrática”.,www.facebook.com/145406955472712_1259126774100719,50,25,2
E'a,2016-04-11T21:52:23+0000,"Lugo: “No se quiere ver a los que sufren” - E'a El ex presidente estuvo con los manifestantes. http://ea.com.py/v2/lugo-no-se-quiere-ver-a-los-que-sufren/“Hoy queremos el Paraguay nuevo, democrático, participativo, diferente, de todos y de todas”, dijo el senador Fernando Lugo (Frente Guasu) en un discurso desde la tarima instalada por los manifestantes en la Plaza de las Armas.",www.facebook.com/145406955472712_1258674547479275,74,51,4
E'a,2016-04-11T18:11:17+0000,"Instituto de Previsión Social, su abolición o reforma - E'a Hay un claro objetivo del gobierno de Horacio Cartes de quitarle importancia a la seguridad social, y presentarla como la incubadora de todos los males del sector trabajador y económico en general.  Opinión de Jorge Luis Bernis.Hay un claro objetivo del gobierno de Horacio Cartes de quitarle importancia a la seguridad social, y presentarla como la incubadora de todos los males del sector trabajador y económico en general. Esa es la idea de F. Von Hayek y Milton Friedman, grandes ideólogos del libre mercado a ultranza y del…",www.facebook.com/145406955472712_1258564990823564,34,26,2
E'a,2016-04-11T17:39:14+0000,Campesinos y cooperativistas inician segunda semana de movilizaciones - E'a Campesinos exigen condonación de deudas y el fortalecimiento de la agricultura familiar. Los cooperativistas exigen el rechazo la aplicación del IVA y el sistema de elección D’Hondt. Hoy  desarrollan el octavo día de movilizaciones en el centro de Asunción.Campesinos que exigen condonación de deudas así como el fortalecimiento de la agricultora familiar junto con los cooperativistas que rechazan la aplicación del IVA y el sistema de elección D’Hondt desarrollan este lunes el octavo día de movilizaciones en el centro de Asunción.,www.facebook.com/145406955472712_1258543387492391,81,29,7
E'a,2016-04-11T15:16:26+0000,"Elvio Benítez: “Este es un gobierno loco y muy peligroso para el pueblo paraguayo” - E'a Elvio Benítez: “Este es un gobierno loco y muy peligroso para el pueblo paraguayo”. http://ea.com.py/v2/elvio-benitez-este-es-un-gobierno-loco-y-muy-peligroso-para-el-pueblo-paraguayo/“Cartes concentra el poder, y no hay un funcionamiento institucional de nuestro país. Este gobierno es dictatorial, prepotente, un gobierno loco, peligrosísimo para toda la población paraguaya; por eso hace falta que la ciudadanía salga a las calles a combatir a este presidente”.",www.facebook.com/145406955472712_1258454654167931,89,37,11
E'a,2016-04-11T12:43:45+0000,"Mañana hablarán sobre medios y construcción democrática - E'a http://ea.com.py/v2/manana-hablaran-sobre-medios-y-construccion-democratica/Será mañana martes 12 de abril, desde las 17:30, en el patio del ICSO, sito en Nuestra Señora de la Asunción 1339, entre Primera y Segunda.",www.facebook.com/145406955472712_1258376917509038,17,10,1
E'a,2016-04-11T11:51:12+0000,"¿Cuáles son los grupos que controlan la agenda informativa del país? - E'a Cuatro grupos, propietarios de holding de medios y emporios económicos, nos marcan lo que vemos, leemos y escuchamos. http://ea.com.py/v2/cuales-son-los-grupos-que-controlan-la-agenda-informativa-del-pais/ Por Arístides Ortiz.Horacio Cartes –actual presidente de la República- y su grupo económico parecen haberse dado cuenta un poco tarde de que el poder económico y político requiere de una tercera pata para su conservación: la de los medios de comunicación.",www.facebook.com/145406955472712_1258356287511101,281,352,21
