source,created_time,text,url,likes,shares,comments
5 dias,2016-01-29T10:52:04+0000,"Paraguay, entre países más baratos para ver películas - Diario 5diasEn los ratos libres, al momento de salir a des­pejarse, muchas per­sonas gustan de ir de compras, otras prefie­ren el teatro, mientras que otras disfrutan de ir al cine. Pero, ¿cuál es el precio promedio de entradas para acceder a un cine? La BBC Mundo averiguó los costos de entradas en dólares para…",www.facebook.com/182736288436188_1034542996588842,8,5,0
5 dias,2016-01-29T00:58:56+0000,Timeline Photos Asì abre @5diaspy viernes 29 de enero #Paraguay #mejorparatodos,www.facebook.com/182736288436188_1034321676610974,18,3,1
5 dias,2016-01-28T13:50:59+0000,"BMW se supera a sí mismo con su nuevo sedán - Diario 5diasBMW se ha distinguido por ser una marca que ofrece lujo y comodidad a sus pasajeros, y con el nuevo BMW Serie 7 se su­pera a sí mismo.",www.facebook.com/182736288436188_1034066166636525,24,3,0
5 dias,2016-01-28T12:55:44+0000,"Elaborar un plan estratégico a largo plazo es fundamental - Diario 5diasEduardo Nakayama se encuentra trabajando hace 16 años en el Grupo General de Seguros SA, habiendo iniciado en el sector de Siniestros. Desde hace unos 12 años se desempeña en el área Comercial.",www.facebook.com/182736288436188_1034047636638378,19,4,0
5 dias,2016-01-28T12:20:39+0000,"Ley de transparencia ayudó a lavar la cara del Paraguay - Diario 5dias http://www.5dias.com.py/44117-ley-de-transparencia-ayudo-a-lavar-la-cara-del-paraguaySegún informe publicado ayer por Transparencia Internacional, Paraguay escaló 20 posiciones en el índice global de Percepción de la Corrupción. De la posición 150 que ocupaba en 2014, pasó al lugar número 130 el año pasado.",www.facebook.com/182736288436188_1034036349972840,40,22,0
5 dias,2016-01-28T12:01:15+0000,"Minoristas desatan mora en el BNF - Diario 5dias Minoristas desatan mora en el BNF http://www.5dias.com.py/44114-minoristas-desatan-mora-en-el-Cuando hablamos de co­mercio al por menor nos referimos al distribuidor minorista, a la empresa comercial o persona en régimen de autónomo que vende productos al con­sumidor final. Son el úl­timo eslabón del canal de distribución, el que está en contacto con el mer­cado.",www.facebook.com/182736288436188_1034030763306732,9,14,0
5 dias,2016-01-28T12:00:28+0000,"Cartes tiene la última palabra con los combustibles - Diario 5dias Cartes tiene la última palabra con los combustibles http://www.5dias.com.py/44113-cartes-tiene-la-ultima-palabra-con-los-combustiblesEl Presidente tiene la última palabra, según re­ferentes del Gobierno el Equipo Económico pre­sentaría todos los datos correspondientes a los costos de combustibles y Cartes tomaría la decisión de cuanto disminuiría los precios de los carburantes.",www.facebook.com/182736288436188_1034030463306762,5,6,0
5 dias,2016-01-28T11:59:56+0000,"Primera emisión de bonos electrónicos de Tape Ruvichá - Diario 5dias Primera emisión de bonos electrónicos de Tape Ruvichá http://www.5dias.com.py/44116-primera-emision-de-bonos-electronicos-de-tape-ruvichaEl representante de Ford en Paraguay emitió sus pri­meros bonos electrónicos el día de ayer, la emisión fue llevada de la mano de Valores Casa de bolsa.",www.facebook.com/182736288436188_1034030273306781,12,5,0
5 dias,2016-01-28T11:45:42+0000,"Beneficio de Contrato colectivo de la Ande costaría US$ 19,5 millones al año a usuarios - Diario... http://www.5dias.com.py/44112-beneficio-de-contrato-colectivo-de-la-ande-costaria-us-19-5-millones-al-ano-a-usuariosDe acuerdo con los datos de la Administración Nacional de Electricidad (ANDE), el ingreso anual de dicho ente sería aproximadamente de US$ 1.000 millones, de los cuales 13% está destinado al personal, lo que equivaldría a US$ 130 millones. De este último monto, el 15% estaría siendo asignado al cont…",www.facebook.com/182736288436188_1034025469973928,11,34,0
5 dias,2016-01-28T11:23:51+0000,"En su segunda edición, Expo Syngenta lanza tecnología agrícola para zafra 2017 - Diario 5dias En su segunda edición, Expo Syngenta lanza tecnología agrícola para zafra 2017 http://www.5dias.com.py/44111-en-su-segunda-edicion-expo-syngenta-lanza-tecnologia-agricola-para-zafra-2017El día de ayer se dio ini­cio a la segunda edición de la Expo Syngenta, una muestra a campo donde la compañía presenta sus principales propuestas pro­ductivas, con muchas no­vedades. La exposición se extenderá hasta el viernes 29 y tiene como lema “In­novación SynFronteras”. La misma se lleva a cabo…",www.facebook.com/182736288436188_1034019543307854,2,3,0
5 dias,2016-01-28T01:49:42+0000,Timeline Photos Así abre @5diaspy jueves 28 de enero #mejorparatodos #Paraguay,www.facebook.com/182736288436188_1033840686659073,28,5,0
5 dias,2016-01-27T12:10:10+0000,"Parcelas demostrativas arrojan resultados positivos - Diario 5dias Parcelas demostrativas arrojan resultados positivos http://www.5dias.com.py/44097-parcelas-demostrativas-arrojan-resultados-positivosCayó mucha lluvia en­tre fin de año e inicios de enero en el Chaco Central donde se realizan las in­vestigaciones para obtener variedades de soja resis­tentes a las sequías y a las altas temperaturas, infor­mó Luis Cubilla, gerente técnico de la Cámara Pa­raguaya de Exportadores de Cereales y Oleagi…",www.facebook.com/182736288436188_1033512203358588,6,3,0
5 dias,2016-01-27T12:09:32+0000,"Precios de novillos se estabilizan después de intensas precipitaciones - Diario 5dias Precios de novillos se estabilizan después de intensas precipitaciones http://www.5dias.com.py/44096-precios-de-novillos-se-estabilizan-despues-de-intensas-precipitacionesEl valor de la hacienda en el país retrocedió 5% en los últimos diez días al nor­malizarse las condiciones climáticas. En la Argenti­na, se restringe la oferta en la provincia de Buenos Aires; en Uruguay hay una leve recuperación de la faena; y Brasil acusa una pequeña baja interanual del precio aju…",www.facebook.com/182736288436188_1033511843358624,12,7,0
5 dias,2016-01-27T12:09:00+0000,"Rock&Pop cumple 20 años y se consolida en el mercado - Diario 5dias Rock&Pop cumple 20 años y se consolida en el mercado http://www.5dias.com.py/44099-rockpop-cumple-20-anos-y-se-consolida-en-el-mercadoLa Rock&Pop cumplió 20 años en el país y des­de la radio lo celebran a lo grande, el primer gran cambio que notará la au­diencia es en la grilla a partir del 1 de febrero. Los festejos de aniversario se extenderán por todo el año.",www.facebook.com/182736288436188_1033511593358649,12,2,0
5 dias,2016-01-27T11:51:31+0000,"Ley de tarjetas generó pérdidas de US$ 31 millones en los últimos tres meses - Diario 5dias Ley de tarjetas generó pérdidas de US$ 31 millones en los últimos tres meses http://www.5dias.com.py/44094-ley-de-tarjetas-genero-perdidas-de-us-31-millones-en-los-ultimos-tres-mesesLas tarjetas siempre se han constituido como una alternativa de pago para los usuarios; según datos del BCP, el importe consumido mostraba una tendencia a la suba desde enero de 2015, septiem­bre fue el techo máximo, y punto de inflexión del sistema, alcanzando unos US$ 494 millones.",www.facebook.com/182736288436188_1033504876692654,6,10,0
5 dias,2016-01-27T11:48:58+0000,"BMW apuesta todo su potencial al nuevo i8 - Diario 5diasLa conexión entre el con­ductor y el vehículo será total en unos años. Esa es la idea del BMW i Vision Future Interaction, pre­sentado en el CES Las Ve­gas 2016, que expresa a la perfección la concepción de la marca bávara sobre el automóvil del futuro.",www.facebook.com/182736288436188_1033504350026040,12,3,0
5 dias,2016-01-27T11:48:42+0000,Crece demanda de profesionales de las TICs - Diario 5diasUn estudio sobre las tecnologías de la información y la comunicación (TICs) en empresas paraguayas evidencia una creciente necesidad de formar profesionales con perfiles de gerente y emprendedor TIC de manera a responder a las nuevas realidades más competitivas en el mercado nacional e internacional…,www.facebook.com/182736288436188_1033504246692717,45,58,1
5 dias,2016-01-27T11:48:36+0000,"La importancia de la equidad en las mediaciones de conflictos - Diario 5diasHay negociaciones que surgen de un conflicto. Por supuesto, esa situación de partida influye mucho en la negociación. Ahora bien, hay algo que influye todavía más, y es la voluntad de superar ese conflicto, o al menos de conseguir compromisos que beneficien equitativamente a las partes.",www.facebook.com/182736288436188_1033504126692729,4,2,0
5 dias,2016-01-27T11:25:31+0000,"Ciudadanía apoya cruzada de Cartes contra privilegiados - Diario 5dias Ciudadanía apoya cruzada de Cartes contra privilegiados http://www.5dias.com.py/44083-ciudadania-apoya-cruzada-de-cartes-contra-privilegiadosLa ciudada­nía festejó la decisión de que no habrá reajuste en las tarifas que consideran son pésimas, además de apoyar la decisión de que primero se deben suprimir los casos de cobros indebi­dos de salarios y contratos colectivos.",www.facebook.com/182736288436188_1033496926693449,38,11,0
5 dias,2016-01-27T11:24:52+0000,Conozca las curvas de interés del sistema bancario - Diario 5dias Conozca las curvas de interés del sistema bancario http://www.5dias.com.py/44081-conozca-las-curvas-de-interes-del-sistema-bancarioCada año existe un gran número de personas que cuentan con un capital ocioso en donde las co­locaciones que puedan realizarse dentro de las entidades bancarias suele ser una alternativa.,www.facebook.com/182736288436188_1033496803360128,48,35,1
5 dias,2016-01-27T11:24:14+0000,"Combustibles deben bajar al menos G. 300 por litro - Diario 5dias Combustibles deben bajar al menos G. 300 por litro http://www.5dias.com.py/44085-combustibles-deben-bajar-al-menos-g-300-por-litroEstructura de costos a la que accedió el equipo de 5días Research confirma que tanto Petropar como las empresas privadas tienen margen para reducir precios. El Gobierno hará el anuncio de rebaja a más tardar el viernes, prometió el titular de Industria y Comercio. Emblemas se comprometen a acompañar…",www.facebook.com/182736288436188_1033496660026809,27,24,0
5 dias,2016-01-27T11:23:43+0000,"Amaszonas cerró con aumento de 189% de pasajeros transportados en 2015 - Diario 5dias Amaszonas cerró con aumento de 189% de pasajeros transportados en 2015 http://www.5dias.com.py/44080-amaszonas-cerro-con-aumento-de-189-de-pasajeros-transportados-en-2015Una de las principales entradas con que cuenta el país es el aeropuerto internacional Silvio Pet­tirossi, que actualmente cuenta con un flujo de pasajeros anuales cerca­no al un millón y se espe­ra que con las nuevas re­formas y modificaciones este flujo se duplique.",www.facebook.com/182736288436188_1033496500026825,14,10,0
5 dias,2016-01-27T10:56:31+0000,"Conatel y Ministerio de Salud firmaron convenio con medios - Diario 5diasAyer en conferencia de prensa llevada a cabo en la Comisión Nacional de Telecomunicaciones (Conatel) se firmó el convenio de cooperación entre la Comisión Nacional de Telecomunicaciones, el Ministerio de Salud Pública y Bienestar Social y los operadores de telefonía móvil e internet y medios de comu…",www.facebook.com/182736288436188_1033484873361321,3,0,0
5 dias,2016-01-27T10:55:55+0000,"Brasil busca fortalecer área de defensa fronteriza con Paraguay - Diario 5diasEl ministro de Defensa de Brasil, José Aldo Rebelo Figueiredo, en el marco de su visita oficial al país, manifestó la intención del gobierno brasileño de ampliar y profundizar la cooperación en el área de defensa fronteriza con el Paraguay, luego de una reunión con su par paraguayo, Diógenes Martíne…",www.facebook.com/182736288436188_1033484276694714,7,6,1
5 dias,2016-01-27T00:47:30+0000,Timeline Photos Asì abre @5diaspy miercoles 27 de enero #Paraguay #mejorparatodos,www.facebook.com/182736288436188_1033275756715566,48,11,0
5 dias,2016-01-26T12:01:59+0000,"Concluyen primeras obras del Parque Olímpico Rio - Diario 5diasYa están listas las obras de la Arena Carioca 1 para los eventos de prueba de los Juegos Olímpicos y Paralímpicos en Brasil. Ejecutadas por la conce­sionaria Rio Mais y lide­rada por la Constructora Odebrecht, la referida arena cuenta con una ca­pacidad para 16 mil per­sonas.",www.facebook.com/182736288436188_1032982903411518,4,3,0
5 dias,2016-01-26T12:01:34+0000,"Bloomberg se perfila para la Casa Blanca - Diario 5diasMichel Bloomberg, (fundador y presidente del holding de comunicación y de información financiera Bloomberg LP, también ex alcalde de la ciudad de New York), ha dado instrucciones a sus asesores para elaborar planes para una posible campaña independiente en la carrera presidencial de este año de los…",www.facebook.com/182736288436188_1032982783411530,1,1,1
5 dias,2016-01-26T12:01:08+0000,"Nueva apuesta hotelera abre sus puertas - Diario 5diasMañana se inau­gura el Hotel Aloft, la marca más novedosa de la Cadena Starwood. Dicho sello se instala en Para­guay de la mano del mis­mo grupo empresarial que trajo el Sheraton y el World Trade Center al Paraguay. Será uno de los primeros de la región, adelantán­dose incluso a mercados competitivo…",www.facebook.com/182736288436188_1032982660078209,11,8,0
5 dias,2016-01-26T11:53:30+0000,"Aplicación de ley reduce la cantidad de plástico en el mercado bancario - Diario 5dias http://www.5dias.com.py/44064-aplicacion-de-ley-reduce-la-cantidad-de-plastico-en-el-mercado-bancario Aplicación de ley reduce la cantidad de plástico en el mercado bancarioEn octubre del año pasa­do se aplicó la Ley de Tar­jetas de Crédito, la misma estipulaba una reducción de los intereses que apli­caban los bancos a sus clientes.",www.facebook.com/182736288436188_1032980626745079,19,14,3
5 dias,2016-01-26T11:38:09+0000,"Cartes exige fin de privilegios antes de subir tarifas públicas - Diario 5dias http://www.5dias.com.py/44059-cartes-exige-fin-de-privilegios-antes-de-subir-tarifas-publicasUn baldazo de agua fría recibieron los titulares de los entes, tanto de la Essap como de la ANDE, ya que el Presidente de la República solicitó que ambas instituciones presenten una gestión de calidad. El combustible tampoco bajará de precio por el momento.",www.facebook.com/182736288436188_1032976450078830,13,4,0
5 dias,2016-01-26T11:26:24+0000,"Quiénes ganan y quiénes pierden con apertura de Macri para la soja - Diario 5dias Quiénes ganan y quiénes pierden con apertura de Macri para la soja http://www.5dias.com.py/44058-quienes-ganan-y-quienes-pierden-con-apertura-de-macri-para-la-sojaParaguay entabla nuevas relaciones con Argentina no sólo en el ámbito gu­bernamental, sino tam­bién en el privado. En lo que concierne a la agricul­tura, resalta la reapertura del vecino país a la impor­tación de la soja para su in­dustrialización y posterior exportación como aceite y harina. ¿Quién…",www.facebook.com/182736288436188_1032973343412474,9,6,1
5 dias,2016-01-26T11:24:33+0000,"Ingeniero comercial creó imperio de las bebidas en el Abasto Norte - Diario 5dias Ingeniero comercial creó imperio de las bebidas en el Abasto Norte http://www.5dias.com.py/44056-ingeniero-comercial-creo-imperio-de-las-bebidas-en-el-abasto-norteLa venta de bebidas al­cohólicas y no alcohólicas representa una oportuni­dad rentable de negocio. Su demanda diaria es alta y aumenta en épocas del año, tales como vacacio­nes y festividades. Así lo señala Christian Andrés Cristaldo Barrios, propie­tario de la distribuidora de bebidas Chuchu, ubi­c…",www.facebook.com/182736288436188_1032972896745852,179,157,12
5 dias,2016-01-26T10:59:19+0000,"Las 5 viviendas más caras de la web - Diario 5diasYa sean por su ubicación, construcción o estilo, las propiedades más caras que se encuentran a la venta en la web superan los US$ 1 millón, según publicaciones de Clasificados Paraguay (Clasipar).",www.facebook.com/182736288436188_1032961613413647,14,1,1
5 dias,2016-01-26T09:57:04+0000,Timeline Photos Asì abre @5diaspy martes 26 de enero #Paraguay #mejorparatodos,www.facebook.com/182736288436188_1032943596748782,34,9,1
5 dias,2016-01-25T15:01:29+0000,"‘‘Los primeros jardineros que tuvimos fuimos nosotros dos’’ - Diario 5diasEl Diario con la mejor información económica, para lectores influyentes #Paraguay",www.facebook.com/182736288436188_1032581886784953,23,12,2
5 dias,2016-01-25T12:10:16+0000,"Tigo crece más en el Facebook que otras telefonías - Diario 5diasLas telefonías en nues­tro país compiten día a día para ganar espacio en el mercado, así de igual manera lo hacen en las redes sociales. Tigo reina en el Facebook en materia de presencia y crecimiento de la marca. Le sigue Claro con muy buen margen y último se ubica Personal.",www.facebook.com/182736288436188_1032524330124042,5,6,0
5 dias,2016-01-25T12:04:49+0000,"No todo es color de rosas en el sector hotelero - Diario 5diasNuestro país puede brin­dar hoy al viajero un sec­tor hotelero en constante crecimiento, de diferen­tes calidades, con precios muy competitivos en la región. Son muchos pun­tos a favor, pero no todo es color de rosas.",www.facebook.com/182736288436188_1032522536790888,9,8,1
5 dias,2016-01-25T11:40:28+0000,"Paraguay ya utiliza el sistema de siembra líquida y disparan los rindes en cultivos - Diario 5dias Paraguay ya utiliza el sistema de siembra líquida y disparan los rindes en cultivos http://www.5dias.com.py/44035-paraguay-ya-utiliza-el-sistema-de-siembra-liquida-y-disparan-los-rindes-en-cultivosEn el país se dio inicio a las cosechas de la zafra de sésamo con rendimientos por hectárea sorprenden­tes. Estiman duplicar los rendimientos debido al uso de la tecnología siembra liquida, que consiste en co­locar fertilizantes líquidos en la línea de siembra.",www.facebook.com/182736288436188_1032516160124859,61,93,1
5 dias,2016-01-25T11:39:06+0000,"Internet en Paraguay, entre los más lentos y costosos de la región - Diario 5dias Internet en Paraguay, entre los más lentos y costosos de la región http://www.5dias.com.py/44032-internet-en-paraguay-entre-los-mas-lentos-y-costosos-de-la-regionUn informe de medición de la Sociedad de la Informa­ción de la Unión Internacio­nal de Telecomunicaciones (ITU, por sus siglas en in­glés), organismo especiali­zado de las Naciones Unidas para las Tecnologías de la Información y la Comuni­cación (TIC), recopila datos globales del servicio y costo de…",www.facebook.com/182736288436188_1032515690124906,60,85,1
5 dias,2016-01-25T11:38:23+0000,"Sistema financiero obtuvo utilidad de US$ 399 millones en el 2015 - Diario 5dias Sistema financiero obtuvo utilidad de US$ 399 millones en el 2015 http://www.5dias.com.py/44029-sistema-financiero-obtuvo-utilidad-de-us-399-millones-en-el-2015El sistema financiero entre bancos, financieras y casas de cambio gene­ró utilidades por un poco más de US$ 399 millones, un crecimiento del 11% en relación al 2014.",www.facebook.com/182736288436188_1032515420124933,17,14,1
5 dias,2016-01-25T11:37:12+0000,"Los peces gordos del ladrillo apuestan a clase media en 2016 - Diario 5dias Los peces gordos del ladrillo apuestan a clase media en 2016 http://www.5dias.com.py/44028-los-peces-gordos-del-ladrillo-apuestan-a-clase-media-en-2016En el país no ha habido planes de acceso al sector de la vivienda media, lo que generó una demanda acumulada importan­te. Existe una población mayoritariamente joven cerca del 70% (menos de 30 años de edad), quienes no tienen un futuro de vivienda asegurada. En este sentido, estos planes para adquir…",www.facebook.com/182736288436188_1032515123458296,29,21,0
5 dias,2016-01-25T08:12:58+0000,Timeline Photos Asì abre @5diaspy lunes 25 de enero #Paraguay #mejorparatodos,www.facebook.com/182736288436188_1032413733468435,20,3,1
5 dias,2016-01-22T15:35:31+0000,"Heterei Drinks te prepara los mejores tragos en tu fiesta - Diario 5diasHeterei Drinks es una microempresa pro­yectada por una mujer emprendedora llamada Analía González. Dicha pyme realiza servicios de barra móvil de tragos, con y sin alcohol.",www.facebook.com/182736288436188_1031074010269074,34,13,2
5 dias,2016-01-22T11:45:23+0000,"Crece la presión ciudadana por la baja del combustible - Diario 5dias Crece la presión ciudadana por la baja del combustible http://www.5dias.com.py/44011-crece-la-presion-ciudadana-por-la-baja-del-combustibleEl precio del petróleo está marcando mínimos que no se registraban des­de el 8 de mayo del 2013, al cierre de ayer el precio del barril se ubicaba de referencia WTI en US$ 26,55, cayendo 6,71%, y la del Brent en US$ 27,97, lo que implicó una variación negativa de 2,75%.",www.facebook.com/182736288436188_1030959823613826,52,49,4
5 dias,2016-01-22T11:44:38+0000,Soros: aterrizaje duro para la economía china - Diario 5dias Soros: aterrizaje duro para la economía china http://www.5dias.com.py/44007-soros-aterrizaje-duro-para-la-economia-chinaEl inversor multimillona­rio George Soros dijo que la economía de China se encamina a un aterrizaje forzoso y contribuirá a la deflación global.,www.facebook.com/182736288436188_1030959430280532,4,5,0
5 dias,2016-01-22T11:44:07+0000,"China y EEUU, en boca de todo el mundo en el segundo día en Davos - Diario 5dias China y EEUU, en boca de todo el mundo en el segundo día en Davos http://www.5dias.com.py/44003-china-y-eeuu-en-boca-de-todo-el-mundo-en-el-segundo-dia-en-davosSegundo día de la reunión anual del Foro Económico Mundial fue dominado por China y los EEUU, aunque el tercer y último día en Davos promete cambiar el enfoque regional, con la presencia del presidente del Banco Central Europeo, Mario Draghi.",www.facebook.com/182736288436188_1030959136947228,2,2,0
5 dias,2016-01-22T11:43:38+0000,"Economía mundial no cuenta con una locomotora - Diario 5dias Economía mundial no cuenta con una locomotora http://www.5dias.com.py/44004-economia-mundial-no-cuenta-con-una-locomotoraRay Dalio, fundador de Bridgewater Associates, expresó que tradicional­mente los Estados Uni­dos fue la locomotora del mundo, cuando comenza­ron a crecer, ayudó a crear exportaciones de otros países.",www.facebook.com/182736288436188_1030958880280587,3,2,0
5 dias,2016-01-22T11:40:58+0000,"Cuáles son los países que se resisten a utilizar la herramienta Whatsapp - Diario 5dias ¿Cuáles son los países que se resisten a utilizar la herramienta Whatsapp? http://www.5dias.com.py/44010-cuales-son-los-paises-que-se-resisten-a-utilizar-la-herramienta-whatsappNo, WhatsApp no es una aplicación que gobierna a todos. Parece que todo el planeta usa esta práctica herramienta de mensajería instantánea, pero hay paí­ses que ‘‘hacen un Astérix, se resisten al invasor’’, y deciden usar otras apps para chatear.",www.facebook.com/182736288436188_1030958080280667,14,4,0
5 dias,2016-01-22T11:21:52+0000,"Uruguayos colonizan el Chaco paraguayo atraídos por los beneficios y bajos precios - Diario 5dias Uruguayos colonizan el Chaco paraguayo atraídos por los beneficios y bajos precios http://www.5dias.com.py/44002-uruguayos-colonizan-el-chaco-paraguayo-atraidos-por-los-beneficios-y-bajos-preciosParaguay, por su baja car­ga tributaria y beneficios fiscales, se volvió el nuevo paraíso para los inverso­res uruguayos. El precio de los campos en Paraguay es mucho más bajo de los que se ofertan en Uruguay, esa es una de las razones por la cual los uruguayos se apun­tan a invertir en el país.",www.facebook.com/182736288436188_1030949173614891,32,21,3
5 dias,2016-01-22T11:21:30+0000,BCP sube tasas en medio de parálisis de la economía - Diario 5dias BCP sube tasas en medio de parálisis de la economía http://www.5dias.com.py/44005-bcp-sube-tasas-en-medio-de-paralisis-de-la-economiaHace 15 dias se jactaba de tener el mejor manejo de inflación del mundo y ahora dice que los precios presionan la canasta básica como argumento para subir intereses.,www.facebook.com/182736288436188_1030949076948234,16,13,2
5 dias,2016-01-22T11:04:21+0000,"‘‘La crisis económica también afectó al rubro de la belleza’’ - Diario 5diasEl Diario con la mejor información económica, para lectores influyentes #Paraguay",www.facebook.com/182736288436188_1030942413615567,30,6,6
5 dias,2016-01-22T10:54:09+0000,"Los 10 artículos más vendidos a través de Clasipar en el 2015 - Diario 5diasCon el auge de la compra-venta a través de internet, la mayoría de las personas al momento de realizar una compra, ofrecer un producto o solicitar un servicio recurre a los diversos catálogos online buscando variedad y precios competitivos.",www.facebook.com/182736288436188_1030939556949186,4,2,0
5 dias,2016-01-22T00:54:24+0000,Timeline Photos Asì abre @5diaspy viernes 22 de enero #Paraguay #mejorparatodos,www.facebook.com/182736288436188_1030779630298512,21,2,0
5 dias,2016-01-21T12:11:31+0000,"Usuarios esperan que precios bajen de verdad - Diario 5diasTras la baja del crudo, el Gobierno se encuentra estudiando el precio de los combustibles a fin de poder bajarlo. Asimismo, con la incursión de Petropar en el gas licuado del petróleo (GLP) en el mercado local, el costo de la garrafa estaría en G. 10 mil más barato por garrafas de 10 kilos que la co…",www.facebook.com/182736288436188_1030482766994865,5,3,0
5 dias,2016-01-21T12:11:19+0000,"Una marca que combina el arte tradicional con la moda actual - Diario 5diasBajo la idea de fomentar la artesanía paraguaya y darle destaque al ñandutí nace Pypore (huella), un em¬prendimiento dedicado a comercializar indumenta¬rias exclusivas con apliques de ñandutí. Las responsables de crear este negocio son las hermanas Nadia y Anahí Mercado Vera, quienes nos comentan so…",www.facebook.com/182736288436188_1030482593661549,16,26,2
5 dias,2016-01-21T11:44:21+0000,"Conformarán la Mesa Nacional de Carne para captar nuevos mercados - Diario 5diasEl viceministro de Ga­nadería, Marcos Medina, señaló que la intención de crear la Mesa Nacional de la Carne se enmarca dentro de la estrategia de apertura a nuevos merca­dos para la carne paragua­ya. El objetivo es diversifi­car los mercados, reafirmó Medina.",www.facebook.com/182736288436188_1030462886996853,7,5,0
5 dias,2016-01-21T11:44:03+0000,Paraguay apunta a producir soja con variedades resistentes al niño y sequía - Diario 5diasParaguay inició la cosecha de su primera variedad de soja especialmente diseñada para afrontar a las enfer­medades que se potencian con el fenómeno climáti­co del Niño. Es el fruto de tres años de tarea conjunta del Instituto Paraguayo de Tecnología Agrícola (IPTA) y el Instituto de Biotecno­logía A…,www.facebook.com/182736288436188_1030462830330192,13,7,0
5 dias,2016-01-21T11:34:32+0000,"Paraguay entre los de menor costo para acceso a servicio de telefonía - Diario 5dias Paraguay entre los de menor costo para acceso a servicio de telefonía http://www.5dias.com.py/43989-paraguay-entre-los-de-menor-costo-para-acceso-a-servicio-de-telefoniaUn Informe de Medición de la Sociedad de la In­formación de la UIT (ITU, por sus siglas en inglés), organismo especializado de las Naciones Unidas para las Tecnologías de la Información y la Comu­nicación (TIC), recopila datos sobre las TIC, he­rramienta de evaluación comparativa para medir la socie…",www.facebook.com/182736288436188_1030460226997119,31,20,3
5 dias,2016-01-21T11:24:40+0000,"Planifican inversión para nuevo aeropuerto en Paraguay con capital uruguayo - Diario 5diasEl Grupo Eurnekian, que controla la empresa uru­guaya Puerta del Sur (PdS) y Aeropuertos Argentina 2000, está interesado en invertir en Paraguay en la construcción de la nueva terminal aérea.",www.facebook.com/182736288436188_1030457346997407,194,125,5
5 dias,2016-01-21T11:24:30+0000,"Tigo con la mayor plataforma de almacenamiento de datos - Diario 5diasLa empresa de telecomu­nicaciones Tigo, habilita­rá en los próximos meses un nuevo Data Center ca­tegoría TIER 3 , tras obte­ner la certificación de di­seño por parte del Uptime Institute.",www.facebook.com/182736288436188_1030457303664078,58,169,3
5 dias,2016-01-21T11:24:23+0000,"Habilitan acceso a la información pública a través de smartphones - Diario 5diasLos ministros David Ocampos, de la Secretaría Nacional de Tecnologías de la Información y Comuni­cación, y Soledad Quiñónez, de la Secretaría Nacional Anticorrupción, presenta­ron el portal digital “Con­tralor Fonacide” como una herramienta disponible para la ciudadanía y que está al alcance de un t…",www.facebook.com/182736288436188_1030457273664081,11,13,0
5 dias,2016-01-21T10:59:02+0000,"La gerencia comercial tiene una de las tareas de mayor impacto - Diario 5diasDHL Express es una empresa dedicada al en­vío de cargas por trans­porte aéreo, marítimo, terrestre y ferroviario. Cristina Pretto es la en­cargada de gerenciar el área comercial de la fir­ma desde hace poco más de un año.",www.facebook.com/182736288436188_1030443180332157,37,15,0
5 dias,2016-01-21T10:58:41+0000,Jóvenes tienen plazo hasta este lunes para postularse a becas para estudiar en Francia - Diario...Las becas están dirigidas a todas aquellas personas interesadas en iniciar estudios conducentes a la obtención del grado académico de Doctorado o Maestría en Francia. Los universitarios tienen tiempo hasta el lunes 25 de enero para postularse a las mencionadas becas.,www.facebook.com/182736288436188_1030442670332208,31,29,2
5 dias,2016-01-21T10:58:26+0000,Sector fluvial es uno de los que más crecerá - Diario 5diasLa República del Paraguay posee aproximadamente 2.700 embarcaciones fluviales con bandera paraguaya y otras casi 1.300 embarcaciones de otras banderas con lo que suman cerca de 4.000 barcazas que navegan los ríos del país.,www.facebook.com/182736288436188_1030442533665555,23,16,1
5 dias,2016-01-21T10:58:09+0000,"Ministerio de Hacienda y Colegio de Escribanos firmaron acuerdo - Diario 5diasEl ministro de Hacienda Santiago Peña, en representación del Ministerio de Hacienda, y la presidenta del Colegio de Escribanos del Paraguay, Ana Manuela González Ramos, en representación del mismo, se reunieron para concretar la firma del convenio de intención para la participación público-privada.",www.facebook.com/182736288436188_1030442186998923,3,2,0
5 dias,2016-01-21T01:03:17+0000,Timeline Photos Asì abre @5diaspy jueves 21 de enero #Paraguay #mejorparatodos,www.facebook.com/182736288436188_1030271667015975,14,4,1
5 dias,2016-01-20T12:24:58+0000,"Ministro Leite recibe espaldarazo para terminar con oligopolio - Diario 5dias http://www.5dias.com.py/43965-ministro-leite-recibe-espaldarazo-para-terminar-con-oligopolioEl Presidente de la República, Horacio Cartes convocó al titular del Ministerio de Industria y Comercio, Gustavo Leite, a fin de que busque, junto al titular de Petropar, Rómulo Campos, la forma de reducir los precios de combustibles. Además dio su respaldo a la cruzada que viene llevando el ministr…",www.facebook.com/182736288436188_1029994457043696,25,7,0
5 dias,2016-01-20T12:24:12+0000,En diez años se cuadruplicó el uso de acondicionadores de aire en los hogares - Diario 5dias http://www.5dias.com.py/43967-en-diez-anos-se-cuadruplico-el-uso-de-acondicionadores-de-aire-en-los-hogaresLos acondicionadores de aire han tenido un importante repunte en las ventas ya que las jornadas diarias de altas temperaturas que se viven en Paraguay generan la necesidad de adquirir estos productos para poder sentir alivio en medio del intenso calor,www.facebook.com/182736288436188_1029994203710388,4,3,0
